article number,article name ,Product Code1,Product Code2,Commodity Group Number,Commodity Group Name,Sector Number,Sector Name,Assortment Number,Assortment Name,Product Cost,Last Purchase Price,Product Retail Price
082242010924,NOBLE VINES 242 SAUVIGNON BLANC 750ML,8224201092,,12,WINE,1,Tax,4,No Sales >4 months,0.00,7.20,
080686143017,RONRICO CLIPPER 1.75L,8068614301,,15,RUM,1,Tax,1,General Assortment,0.00,0.00,16.99
OA00000000000104,COMBASE ON ACCOUNT,,,76,Vendor ON ACCOUNT,2,No Tax,3,Vendor,0.00,1.00,1.00
95216002524,FOUR LOKO MARGARITA 23.5OZ,,,6,BEER,1,Tax,4,No Sales >4 months,0.00,0.00,
611269244755,RED BULL GRAPEFRUIT 12OZ,109915,1126924475,2,GROCERY,1,Tax,1,General Assortment,0.00,1.89,3.19
038900042158,DOLE mandarin oranges 15 oz,038900042158,2220000000178,2,GROCERY,1,Tax,5,Slow Seller - Old,0.00,0.00,
744607111317,HERRADURA BLANCO 750ML,4460711131,56180404,18,TEQUILA,1,Tax,1,General Assortment,0.00,31.85,39.99
855200005627,BUZZBALLZ RED HOT 750ML,5520000562,855200005627,20,RTD,1,Tax,4,No Sales >4 months,0.00,7.70,10.99
01230050260,CAMEL CRUSH MENTHOL SILVER BOX 75c OFF,088831,,37,CIGARETTES,1,Tax,4,No Sales >4 months,0.00,5.08,6.24
048500000496,TROPICANA APPLE 32OZ,00049,100093,2,GROCERY,1,Tax,1,General Assortment,0.00,2.26,2.99
087116036062,REVEL STOKE CINNAMON 50ML,003569,10035691,9,50ML,1,Tax,4,No Sales >4 months,0.00,0.80,0.99
086767220097,ROMANA SAMBUCA 375ML,6730726,8676722009,11,LIQUEUR,1,Tax,1,General Assortment,0.00,11.25,14.99
086003780316,MONDAVI MERLOT PRIVATE SELECT RUM BRL 750ML,08600378031,436139,12,WINE,1,Tax,1,General Assortment,0.00,11.24,14.99
12300338998,MONARCH MENTHOL LIGHTS SHORT SOFT PK,,,37,CIGARETTES,1,Tax,4,No Sales >4 months,0.00,0.00,
C10109,CITY OF HUTCHINS CASH,,,74,Vendor CASH,2,No Tax,3,Vendor,0.00,1.00,1.00
012000130274,MOUNTAIN DEW BAJA BLAST 20OZ,1200013027,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.00,1.79
034100516253,HENRY WEINHARDS HARD SPARKLING PASSIONFRUIT 6PK LN,034100516253,3410051625,6,BEER,1,Tax,1,General Assortment,0.00,7.24,9.99
51667046954,BLACK 12 CIGARS,,,33,CIGARS,1,Tax,4,No Sales >4 months,0.00,0.00,
076841211073,VESICA VODKA 750ML,0-76841-21107-3,10066013,8,VODKA,1,Tax,1,General Assortment,0.00,9.03,14.99
695521121213,PIERRE FERRAND 750ML,9552112121,,22,COGNAC,1,Tax,5,Slow Seller - Old,0.00,0.00,129.99
632070100085,SPEYBURN SM BRADAN ORACH 750ML,1091817,3207010008,16,SCOTCH,1,Tax,1,General Assortment,0.00,18.19,21.99
073705079251,FC STIR & SIP STRAWS 50CT,2514040,7370507925,35,BAR ESSENTIALS,1,Tax,1,General Assortment,0.00,0.99,1.99
083820071528,SMITHWICKS IRISH ALE 6PK LNNR,00083820071528,083820071528,6,BEER,1,Tax,1,General Assortment,0.00,7.18,8.99
721733000135,TEQUILA MICO SILVER 1L,2173300013,,18,TEQUILA,1,Tax,4,No Sales >4 months,0.00,0.00,25.99
028200314024,L&M TURKISH BLEND 100,054932,0871640,37,CIGARETTES,1,Tax,1,General Assortment,0.00,5.72,6.29
640791521973,RHINO 69,0072925397,4079152197,67,ENHANCEMENT PILLS,1,Tax,4,No Sales >4 months,0.00,4.50,9.99
081584909040,KENDALL JACKSON SUMMATION RED BLEND 750MLW,08158490904,29224397,12,WINE,1,Tax,4,No Sales >4 months,0.00,10.00,13.99
080432401583,SEAGRAMS LIME TWISTED GIN 375ML,49720557,8043240158,17,GIN,1,Tax,1,General Assortment,0.00,4.27,6.99
085592137716,MCCORMICK CHERRY 1.75L,08559213771,34347268,8,VODKA,1,Tax,1,General Assortment,0.00,10.26,12.99
051000012920,V8 ORIGINAL,432039,5100001292,5,MIXERS,1,Tax,1,General Assortment,0.00,0.50,0.99
018200412189,MICHELOB LAGER 18PK CAN,00018200412189,1820041218,6,BEER,1,Tax,1,General Assortment,0.00,18.70,22.99
818292011952,CHOP HOUSE CHARD 750ML,10059081,1829201195,12,WINE,1,Tax,4,No Sales >4 months,0.00,2.00,9.99
0856981000238,BARCELO ANEJO HIGHBALL 750ML,0501226,8-56981-00023-8,15,RUM,1,Tax,1,General Assortment,0.00,8.85,15.99
851016004021,REMIX STRAWBERRY HOLLA PENO 750ML,5101600402,,8,VODKA,1,Tax,1,General Assortment,0.00,1.00,4.99
811538017619,CUERVO ESPECIAL 40TH ANNV SILVER 750ML,49195396,81153801761,18,TEQUILA,1,Tax,1,General Assortment,0.00,14.24,19.99
089016013846,SOBIESKI COCONUT 750ML,000067,10000672,8,VODKA,1,Tax,1,General Assortment,0.00,9.61,11.99
080432901106,SMITHWORKS 750ML,08043290110,080432901113,8,VODKA,1,Tax,1,General Assortment,0.00,9.75,17.99
086891026251,LUZARDO AMARETTO 750ML,8689102625,,11,LIQUEUR,1,Tax,4,No Sales >4 months,0.00,0.00,
717519001106,AL CAPONE CIGARILLOS SWEETS COGNAC DIPPED 10 PK,00110,001106,33,CIGARS,1,Tax,1,General Assortment,0.00,5.50,9.99
012000034015,BRISK HALF ICED TEA & HALF LEMONADE,1200003401,,2,GROCERY,1,Tax,5,Slow Seller - Old,0.00,0.70,0.99
085000229125,MACMURRAY PINOT NOIR,004495,10044958,12,WINE,1,Tax,1,General Assortment,0.00,20.28,23.99
026100006605,NEWPORT NON MENTHOL GOLD,2610000660,,37,CIGARETTES,1,Tax,5,Slow Seller - Old,0.00,4.76,5.99
9421019370279,NYQUIL COLD & FLU,,,62,MEDICINE,1,Tax,4,No Sales >4 months,0.00,0.00,
018200960444,BUD LIGHT PLATINUM 18PK LNNR,00018200960444,018200960444,6,BEER,1,Tax,1,General Assortment,0.00,19.20,23.99
018200007736,BUD LIGHT 6PK 7OZ LNNR,00018200007736,018200007736,6,BEER,1,Tax,1,General Assortment,0.00,3.03,3.99
078000092400,DEJA BLUE WATER 20FL OZ,003287,10000252,2,GROCERY,2,No Tax,5,Slow Seller - Old,0.00,0.40,1.49
080686997207,STARBUCKS COFFEE 1L,8068699720,,11,LIQUEUR,1,Tax,1,General Assortment,0.00,0.00,
OA30007,TEXAS ALE PROJECT ON ACCOUNT,,,76,Vendor ON ACCOUNT,2,No Tax,3,Vendor,0.00,1.00,1.00
080686370406,DEKUYPER TROPICAL MANGO 750ML,8068637040,,23,SCHNAPPS,1,Tax,5,Slow Seller - Old,0.00,0.00,
086003002593,WOODBRIDGE WHT ZIN 4PK,08600300259,,12,WINE,1,Tax,1,General Assortment,0.00,4.20,7.99
080432105382,SEAGRAMS RASPBERRY 1.75L,8043210538,,15,RUM,1,Tax,5,Slow Seller - Old,0.00,0.00,
C10090,ZIP CASH CASH,,,74,Vendor CASH,2,No Tax,3,Vendor,0.00,1.00,1.00
OA30012,WORLD TRADE LIQUOR ON ACCOUNT,,,76,Vendor ON ACCOUNT,2,No Tax,3,Vendor,0.00,1.00,1.00
082734314646,CASILLERO DEL DIABLO MERLOT 750ML,064839,08273431464,12,WINE,1,Tax,1,General Assortment,0.00,8.24,10.99
040232625121,1876 TX BOURBON STRAIGHT 750ML,04023262512,88651396,10,WHISKEY,1,Tax,1,General Assortment,0.00,25.49,29.99
852116005024,AMMUNITION EQUALIZER RED 750ML,007623,10076231,12,WINE,1,Tax,4,No Sales >4 months,0.00,15.00,
684746400067,CLUBTAILS BAHAMA MAMA 16OZ CAN,00684746400067,32450,6,BEER,1,Tax,1,General Assortment,0.00,1.23,1.59
083089450157,CASAMIGOS TEQUILA BLANCO 50ML,59313932,8308945015,9,50ML,1,Tax,1,General Assortment,0.00,1.35,1.49
9780965774849,DEW DROPS,599,,28,VAPOR,1,Tax,4,No Sales >4 months,0.00,0.00,5.99
896118001196,LOS PINOS TEXICAN DRY RED 750ML,096739,90967396,12,WINE,1,Tax,4,No Sales >4 months,0.00,17.25,
632070100337,HANKEY BANNISTER 1.75L,3207010033,8155710,16,SCOTCH,1,Tax,1,General Assortment,0.00,5.00,26.99
087116001893,REVEL STOKE SMOKEO VANILLA 50ML,0-87116-00189-3,,43,CANADIAN WHISKEY,1,Tax,1,General Assortment,0.00,0.65,0.99
890355001254,RUM CHATA MINI CHATAS 15/25ML,10085146,8-90355-00125-4,15,RUM,1,Tax,4,No Sales >4 months,0.00,10.53,13.99
818094003087,ROCKSTAR PURE ZERO PUNCHED 16OZ,1809400308,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.00,
812615001767,SUPREME BLEND CIGARS 100S COOLMINT PK,1261500176,,33,CIGARS,1,Tax,4,No Sales >4 months,0.00,0.00,
089826001446,TECATE MICHELADA DIABLO 24OZ CAN,089826001446,61116,6,BEER,1,Tax,1,General Assortment,0.00,2.10,2.99
082184003596,JACK DANIEL SINGLE BARREL SR HERITAGE 750ML,04675396,08218400359,10,WHISKEY,1,Tax,1,General Assortment,0.00,48.74,64.99
081706000044,CHIMAY PREMIERE 750ML,33810,8170600004,6,BEER,1,Tax,1,General Assortment,0.00,10.85,12.99
021900981770,TOMS VINEGAR & SALT,2190098177,98177,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.80,1.09
083326002118,YOUNGS DOUBLE CHOCO STOUT 4PK CAN,00083326002118,31100,6,BEER,1,Tax,4,No Sales >4 months,0.00,7.40,9.49
CHKC30013000000000000000000000000000000000000047,AMORADA TEQUILA ,,,75,Vendor CHECK,2,No Tax,4,No Sales >4 months,0.00,0.00,1.00
080686395706,DKPR SOUR APPLE 200ML,6495628,8068639570,23,SCHNAPPS,1,Tax,1,General Assortment,0.00,2.36,2.99
085000026175,NEW AMSTERDAM RASPBERRY 1.75L,0-85000-02617-5,10096978,8,VODKA,1,Tax,4,No Sales >4 months,0.00,14.50,18.99
876153002723,ZONIN MOSCATO 750ML,8-76153-00272-3,,12,WINE,1,Tax,1,General Assortment,0.00,2.00,9.99
CASHC30013000000000000000000000000000000000000043,COSERV CHECK,,,75,Vendor CHECK,2,No Tax,3,Vendor,0.00,1.00,1.00
016600325016,ROSES SOUR APPLE MIX 20OZ,01660032501,06560461,5,MIXERS,1,Tax,1,General Assortment,0.00,3.76,4.99
084273911881,CAZANOVE ORANGE LIQUEUR,8427391188,,11,LIQUEUR,1,Tax,5,Slow Seller - Old,0.00,0.00,
088352125428,MARGARETAVILLE POMEGRANTE 1.75L,8835212542,,20,RTD,1,Tax,5,Slow Seller - Old,0.00,0.00,
636251908347,STONE ENJOY BY 6PK LNNR,3625190834,37565,6,BEER,1,Tax,4,No Sales >4 months,0.00,11.99,14.99
080660010083,99 BUTTERSCOTCH 750ML,0-80660-01008-3,007174,23,SCHNAPPS,1,Tax,4,No Sales >4 months,0.00,14.74,17.99
718122040728,POWER ZEN GOLD 2000 5 DAY SEXUAL ENHANCER 1 CAPSULE,040728,1812204072,67,ENHANCEMENT PILLS,1,Tax,1,General Assortment,0.00,7.50,12.99
700358999949,FRANCONIA DUNKEL 6PK LNNR,0035899994,,6,BEER,1,Tax,5,Slow Seller - Old,0.00,6.63,8.49
086024010676,CORAZON COMBO COLLECTION 3 PK,59342556,8602401067,18,TEQUILA,1,Tax,1,General Assortment,0.00,22.51,0.00
048500301029,TROPICANA NO PULP 52 OZ,048500202746,4850030102,2,GROCERY,1,Tax,1,General Assortment,0.00,3.68,3.99
083103234176,POTTERS TRIPLE SEC 1.75L,8310323417,,11,LIQUEUR,1,Tax,4,No Sales >4 months,0.00,0.00,9.99
048500020319,TROPICANA LEMONADE,057893,4850002031,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,1.19,
088110160050,OBAN 14YR 750ML,0-88110-16005-0,4594515,16,SCOTCH,1,Tax,1,General Assortment,0.00,64.79,74.99
078907450679,EL SABROSO JALAPENITOS NACHO CHEESE 3OZ,450679,7890745067,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,1.04,1.49
754527000523,NEW BELGIUM TRIPPEL ALE 6PK ,5452700052,71805,6,BEER,1,Tax,4,No Sales >4 months,0.00,7.49,10.99
782640,A&W CREAM SODA 12OZ CAN,07826405,782640,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.33,0.69
048415520201,WISERS RYE 50ML,4841552020,,9,50ML,1,Tax,1,General Assortment,0.00,0.60,0.99
080660214818,VERY OLD BARTON 86 1.75L,0-80660-21481-8,8066021481,10,WHISKEY,1,Tax,1,General Assortment,0.00,17.08,21.99
9780965774850,WINE OPENER CORKSCREW,024291112365,2429111236,56,GENERAL MERCHANDISE,1,Tax,4,No Sales >4 months,0.00,4.48,5.99
28400070959,LAYS SMOOTH RANCH DIP 15OZ,,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.00,
8522009,TURNING LEAF CHARDONNAY 1.5L,,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,
018200129827,LANDSHARK 6PK LNNR,00018200129827,10604,6,BEER,1,Tax,1,General Assortment,0.00,7.50,9.99
087236565695,COINTREAU NOIR 750ML,08723656569,147039,11,LIQUEUR,1,Tax,1,General Assortment,0.00,32.33,36.99
028400488174,DORITOS ROULETTE .3OZ,08212400,2840048817,2,GROCERY,2,No Tax,4,No Sales >4 months,0.00,1.04,
614036124113,NEW HOLLAND DRAGONS MILK 4PK 12OZ,1403612411,19005,6,BEER,1,Tax,5,Slow Seller - Old,0.00,12.50,15.99
076737340818,EVERFRESH GREEN APPLE 24OZ,234,2402,2,GROCERY,1,Tax,1,General Assortment,0.00,1.14,1.79
057496004128,LULU B CRAN COSMO 750ML,5749600412,,55,OTHER,1,Tax,4,No Sales >4 months,0.00,1.00,
080720000627,GLEN ELLEN CHARDONNAY 1.5L,08072000062,703530,12,WINE,1,Tax,1,General Assortment,0.00,6.75,
817522017832,WWE WRESTLE MANIA $2.00,1752201783,1783,60,LOTTERY SCRATCH OFF,2,No Tax,1,General Assortment,0.00,1.90,2.00
697813664668,SUMMERS LA NUDE 750ML,9781366466,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,
028400026734,MUNCHIES PEANUT BUTTER CRACKERS,002673,06063700,2,GROCERY,1,Tax,1,General Assortment,0.00,0.35,0.59
094922386830,1876 VODKA 50ML,876078,88760780,9,50ML,1,Tax,4,No Sales >4 months,0.00,0.60,0.99
096749086252,ADMIRAL NELSONS SPICED 70 750ML,0-96749-08625-2,8260815,15,RUM,1,Tax,1,General Assortment,0.00,5.25,7.99
818490011686,GUNS & OIL MAVERICK LAGER 4PK,1849001168,,6,BEER,1,Tax,4,No Sales >4 months,0.00,3.00,3.99
076410900612,LANCE SALTED PEANUTS,7641090061,900612,2,GROCERY,1,Tax,1,General Assortment,0.00,0.38,0.59
096749200344,BURNETTS CITRUS 750ML,8249615,9674920034,8,VODKA,1,Tax,1,General Assortment,0.00,5.65,5.99
031259011578,YELLOWTAIL CHAR RSV 750ML,3125901157,,12,WINE,1,Tax,5,Slow Seller - Old,0.00,0.00,
811538011006,CUERVO AUTH LIGHT MARG RTD 1.75L,08200075510,082000755104,20,RTD,1,Tax,1,General Assortment,0.00,13.49,19.99
080480505431,BACARDI RESERVA LIMITADA 750ML,8048050543,,15,RUM,1,Tax,1,General Assortment,0.00,0.00,89.99
080432400364,CHIVAS REGAL 200ML,080432400364,48340781,16,SCOTCH,1,Tax,1,General Assortment,0.00,7.84,10.99
080686014409,JIM BEAM CHOICE 750ML,8068601440,,10,WHISKEY,1,Tax,1,General Assortment,0.00,13.12,19.99
034100573409,MILLER LITE 18PK 12OZ CAN,00034100573409,034100573409,6,BEER,1,Tax,1,General Assortment,0.00,16.00,19.99
016000512580,BUGLES RANCH 3OZ,1600051258,271189,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,1.09,1.99
694155850124,VISION WIRELESS,9415585012,,56,GENERAL MERCHANDISE,1,Tax,4,No Sales >4 months,0.00,0.00,9.99
089819543359,THE SKINNY VINE,4286115,8981954335,12,WINE,1,Tax,4,No Sales >4 months,0.00,3.04,
089826000043,CARTA BLANCA 32OZ LNNR,089826000043,61460,6,BEER,1,Tax,1,General Assortment,0.00,2.63,3.39
701258,AVERY WHITE RASCAL 6PK,,,6,BEER,1,Tax,4,No Sales >4 months,0.00,7.78,10.49
081584452621,KENDALL JACKSON CHARD RSV 750ML,08158445262,28802396,12,WINE,1,Tax,1,General Assortment,0.00,9.00,13.99
9421019370371,BOTTLE POURER PLASTIC,,,35,BAR ESSENTIALS,1,Tax,1,General Assortment,0.00,6.00,
732048003094,ROSENBLUM VIOGNIER 2009 750ML,3204800309,4123615,12,WINE,1,Tax,4,No Sales >4 months,0.00,14.64,19.99
9780965774698,BACARDI TORCHED CHERRY 200ML,,,15,RUM,1,Tax,4,No Sales >4 months,0.00,2.00,3.99
899717002090,REPUBLIC PINEAPPLE LIME 1L ,78792348,879234,5,MIXERS,1,Tax,4,No Sales >4 months,0.00,5.25,8.99
028200314826,L&M ULTRA LTS,2820031482,,37,CIGARETTES,1,Tax,5,Slow Seller - Old,0.00,0.00,6.29
793573554277,DE LOS VODKA 1.75ML,90500269,9357355427,8,VODKA,1,Tax,5,Slow Seller - Old,0.00,2.00,14.99
CH20087,HILCO ELECTRIC CHECK,,,75,Vendor CHECK,2,No Tax,3,Vendor,0.00,1.00,1.00
CH20009,UNITED WINE AND SPIRITS CHECK,,,75,Vendor CHECK,2,No Tax,3,Vendor,0.00,1.00,1.00
CASHC30013000000000000000000000000000000000000058,HALF KEG ,,,38,KEG,1,Tax,4,No Sales >4 months,0.00,0.00,
050200590207,SUNNY D WATERMELON 16OZ,5020059020,,2,GROCERY,1,Tax,5,Slow Seller - Old,0.00,0.81,1.69
080480007171,BACARDI BANANA 750ML,0-80480-00717-1,009245,15,RUM,1,Tax,1,General Assortment,0.00,11.15,14.99
028200305220,BASIC MNTHL KING SOFT PK,2820030522,,37,CIGARETTES,1,Tax,1,General Assortment,0.00,0.00,6.89
086003105850,ROBERT MONDAVE 750ML,08600310585,8600310585,12,WINE,1,Tax,4,No Sales >4 months,0.00,5.00,11.99
028293001412,BRIMS LIME-CHILI,00141,2829300141,2,GROCERY,1,Tax,1,General Assortment,0.00,1.42,1.99
721059002257,ESPOLON EXTRA ANEJO 750ML,10088612,2105900225,18,TEQUILA,1,Tax,4,No Sales >4 months,0.00,39.99,99.99
018200965388,BUD LIGHT 15PK 16OZ ALUM LNNR,00018200965388,10142,6,BEER,1,Tax,1,General Assortment,0.00,16.90,17.99
084279995250,KINKY VODKA 50ML,819793,8427999525,9,50ML,1,Tax,4,No Sales >4 months,0.00,1.19,1.39
072783001000,ANCHOR STEAM 6PK LNNR,00072783001000,30378,6,BEER,1,Tax,1,General Assortment,0.00,7.99,9.99
018138509081,A BY ACACIA PINOT NOIR 750ML,1813850908,8236915,12,WINE,1,Tax,1,General Assortment,0.00,5.00,13.99
085000007839,GALLO WHITE ZINFANDEL 750ML,0-85000-00783-9,107043,12,WINE,1,Tax,1,General Assortment,0.00,3.50,3.99
816511905303,THE IRISHMAN IRISH CREAM 750ML,,,72,ALL LIQOUR,1,Tax,1,General Assortment,0.00,0.00,11.99
080686121091,JIM BEAM GHOST 750ML GIFT SET,005402,10054028,10,WHISKEY,1,Tax,5,Slow Seller - Old,0.00,7.00,
787093072564,GOLDKENN JACK DANIELS HONEY CHOCOLATE  BAR,7610403072561,8709307256,72,ALL LIQOUR,1,Tax,4,No Sales >4 months,0.00,6.00,6.99
316233,EL TIRADOR ANEJO BANDITO CART,,,55,OTHER,1,Tax,4,No Sales >4 months,0.00,42.70,
877358000118,ARPINE ELEPHANT,12000355,12000365,13,BRANDY,1,Tax,1,General Assortment,0.00,29.09,37.99
018200005008,BUDWEISER KEG,00018200005008,01820000500,38,KEG,1,Tax,4,No Sales >4 months,0.00,121.00,136.99
896118001028,LOS PINOS ROSIE THE RIVETER 750ML,9611800102,,12,WINE,1,Tax,4,No Sales >4 months,0.00,9.50,
9421019370378,POURER PLASTIC ,01017,2133402,35,BAR ESSENTIALS,1,Tax,1,General Assortment,0.00,0.18,0.99
723830000179,LAGUNITAS MAXIMUS 6PK LNNR,00723830000179,2383000017,6,BEER,1,Tax,1,General Assortment,0.00,8.25,10.99
766427003443,TWISTED SHOTZ SEX ON THE BEACH 4PK,0478225,10001173,20,RTD,1,Tax,1,General Assortment,0.00,3.49,4.99
857186006032,YELLOW ROSE SINGLE MALT 750ML,289839,5718600603,10,WHISKEY,1,Tax,4,No Sales >4 months,0.00,39.86,49.99
85000422106,BAREFOOT BUBBLY PINK MOSCATO 4 PK,,,12,WINE,1,Tax,2,Super Stop,0.00,0.00,
817522017900,"$100,000 MEGA BINGO $5.00",1752201790,,60,LOTTERY SCRATCH OFF,2,No Tax,4,No Sales >4 months,0.00,4.75,5.00
879790002705,COJIMAR TORPEDO VANILLA,14219,7979000270,33,CIGARS,1,Tax,4,No Sales >4 months,0.00,3.70,4.99
856662005521,CIGAR CITY GUAYABERA CITRA ALE 6PK CN,00856662005521,5666200552,6,BEER,1,Tax,1,General Assortment,0.00,8.39,10.99
700118826669,BIRCH WATER,0011882666,,2,GROCERY,1,Tax,1,General Assortment,0.00,0.65,2.49
085000021590,WILLIAM HILL CHARD 750ML,003858,10038580,12,WINE,1,Tax,4,No Sales >4 months,0.00,10.49,15.99
088573520149,SHINER WICKED JUICY IPA 12PK CN,088573520149,42003,6,BEER,1,Tax,1,General Assortment,0.00,13.95,17.49
818892013837,GOOD TIMES CIGARILLOS WATERMELON 3 PK,01383,1889201383,33,CIGARS,1,Tax,1,General Assortment,0.00,0.53,0.99
088352100012,EVERCLEAR 1.75L,0-88352-10001-2,578510,49,GRAIN ALCOHOL,1,Tax,1,General Assortment,0.00,26.90,32.99
089819007905,BERINGER ALLUVIUM BLANC 750ML,8981900790,,12,WINE,1,Tax,1,General Assortment,0.00,3.00,
71990300784,COORS LIGHT 18PK BOTTLE,,,6,BEER,1,Tax,5,Slow Seller - Old,0.00,16.30,
082000757924,CAPTAIN MORGAN BLACK SPICED 1.75L,0-82000-75792-4,082000757924,15,RUM,1,Tax,1,General Assortment,0.00,20.72,26.99
721059001663,SKYY BARCRAFT WATERMELON FRESCA 750ML,058339,2105900166,8,VODKA,1,Tax,1,General Assortment,0.00,11.09,15.99
081753828578,HENNESSY MASTER BLENDERS #1 750ML,10089240,8175382857,22,COGNAC,1,Tax,1,General Assortment,0.00,60.00,86.99
083706014250,MAREDSOUS 4PK LNNR,00083706014250,31764,6,BEER,1,Tax,4,No Sales >4 months,0.00,11.19,14.49
848216000090,COCKSPUR 130 PROOF 750ML,4821600009,,15,RUM,1,Tax,5,Slow Seller - Old,0.00,0.00,18.99
018200250019,BUD LIGHT 24OZ CAN,00018200250019,018200250019,6,BEER,1,Tax,1,General Assortment,0.00,1.88,2.39
080480806286,BACARDI RTD MAI TAI 1.75L,00650268,065026,20,RTD,1,Tax,1,General Assortment,0.00,9.25,12.99
9421019370339,IL MOSCATO 750ML,,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,9.99
818080000106,JOHN GIVEN BABY BARB 750ML,1808000010,,55,OTHER,1,Tax,4,No Sales >4 months,0.00,13.00,
076410902814,LANCE RANCH PEANUTS,7641090281,902814,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.38,0.59
56849000004,MILLENNIUM FILTERED CIGARS REGULAR,,,33,CIGARS,1,Tax,4,No Sales >4 months,0.00,0.00,
034100989224,HENRY WEINHARDS HARD GINGER ALE 6PK LN,034100989224,3410098922,6,BEER,1,Tax,1,General Assortment,0.00,7.24,9.99
083837005837,CASTLE ROCK MERLOT 750ML,663139,8383700583,12,WINE,1,Tax,4,No Sales >4 months,0.00,1.00,
080432105993,GREEN SPOT 750ML,056139,08043210599,10,WHISKEY,1,Tax,4,No Sales >4 months,0.00,46.76,54.99
080686106098,JIM BEAM ROLLED OAT 375ML,10069873,8068610609,10,WHISKEY,1,Tax,4,No Sales >4 months,0.00,30.00,42.99
813929,J ROGET EXTRA DRY 750ML,37940396,794039,14,CHAMPAGNE,1,Tax,1,General Assortment,0.00,4.50,5.99
OA30013000000000000000000000000000000000000000,TEXAS LOTTO SCRATCH OFF ON ACCOUNT,,,76,Vendor ON ACCOUNT,2,No Tax,3,Vendor,0.00,1.00,1.00
028400230384,BAKEN ETS SWEET SOUTHERN HEAT BBQ CHICHARRONES,2840023038,,2,GROCERY,1,Tax,5,Slow Seller - Old,0.00,0.00,1.49
753182483108,RCW BLANC DU BOSQUE 750ML,5318248310,,12,WINE,1,Tax,1,General Assortment,0.00,0.00,
678112254187,CLEAR EYES DROPS,254187,7811225418,56,GENERAL MERCHANDISE,1,Tax,1,General Assortment,0.00,1.42,2.99
082000001188,SMIRNOFF WATERMELON 1L,374189,,8,VODKA,1,Tax,1,General Assortment,0.00,14.95,
855921002134,NEBRASKA BRUNETTE 6PK 12OZ,428513,5592100213,6,BEER,1,Tax,4,No Sales >4 months,0.00,6.75,7.99
698450502009,CASCO VIEJO GOLD 750ML,106253,9845050200,18,TEQUILA,1,Tax,1,General Assortment,0.00,10.50,14.99
814154001192,DEAU VS 375ML,1415400119,9573,22,COGNAC,1,Tax,1,General Assortment,0.00,10.96,22.99
089105032604,VOLSKA VODKA 1.75L,089105032604,589091,8,VODKA,1,Tax,1,General Assortment,0.00,9.13,11.99
673943336163,SOMBRERO GOLD 750ML,2047,7394333616,18,TEQUILA,1,Tax,1,General Assortment,0.00,8.75,
797865510514,CUSANO M1 TORPEDO,797865520513,9786551051,33,CIGARS,1,Tax,4,No Sales >4 months,0.00,2.50,
088352114064,UNCLE OSCAR POP CORN 750ML,8835211406,,23,SCHNAPPS,1,Tax,5,Slow Seller - Old,0.00,0.00,11.99
856065002806,DEEP EDDY ORANGE 1L,5606500280,72346348,8,VODKA,1,Tax,1,General Assortment,0.00,18.00,22.89
073042590884,DURHAMS ROASTED & SALTED RED SKINS 8OZ,7304259088,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,1.50,
031700050187,GAME LEAF COGNAC,3170005018,,33,CIGARS,1,Tax,4,No Sales >4 months,0.00,0.00,0.00
853490006102,WHISTLE POST SHOOFLY GOLDEN ALE 6PK LN,5349000610,853490006102,6,BEER,1,Tax,4,No Sales >4 months,0.00,6.75,9.99
084692614899,MULLAN ROAD CELLARS RED WINE BLEND 750ML,08469261489,78395404,12,WINE,1,Tax,1,General Assortment,0.00,28.50,39.99
009125003354,ANDERSON VALLEY 6PK 12OZ CAN,0912500335,,6,BEER,1,Tax,4,No Sales >4 months,0.00,6.75,7.99
636251908200,STONE ARROGANT BASTARD 6PK LNNR,00636251908200,3625190820,6,BEER,1,Tax,4,No Sales >4 months,0.00,11.99,15.99
720815988446,SEAGRAMS PEACH 1.75L,2081598844,49812268,8,VODKA,1,Tax,1,General Assortment,0.00,11.99,15.99
856757002275,EPIC BREWING BIG BAD BAPTIST 22OZ,14709,5675700227,6,BEER,1,Tax,4,No Sales >4 months,0.00,9.50,12.99
662502000232,EUPHORIA PALE ALE 6PK CAN,6250200023,,6,BEER,1,Tax,4,No Sales >4 months,0.00,0.00,8.99
088352100364,JUAREZ TRIPLE SEC 60 1L,585014,585214,42,TRIPLE SEC,1,Tax,5,Slow Seller - Old,0.00,5.00,6.99
0000000006,PRINTED SHOT GLASS,6,,35,BAR ESSENTIALS,1,Tax,4,No Sales >4 months,0.00,4.19,0.99
024000012535,DEL MONTE PINEAPPLE 46OZ,2400001253,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,2.50,3.99
